score_id,performance_id,judge_id,score_type,judge_score
6439,2116,3,single_score,7
6440,2117,1,single_score,7
6441,2117,2,single_score,8
6442,2117,5,single_score,7
6443,2117,3,single_score,7
6444,2118,1,single_score,6
6445,2118,2,single_score,5
6446,2118,5,single_score,6
6447,2118,3,single_score,5
6448,2119,1,single_score,7
6449,2119,2,single_score,7
6450,2119,5,single_score,7
6451,2119,3,single_score,7
6452,2120,1,single_score,6
6453,2120,2,single_score,6
6454,2120,5,single_score,6
6455,2120,3,single_score,6
6456,2121,1,single_score,8
6457,2121,2,single_score,8
6458,2121,3,single_score,8
6459,2122,1,single_score,9
6460,2122,2,single_score,9
6461,2122,3,single_score,9
6462,2123,1,single_score,7
6463,2123,2,single_score,7
6464,2123,3,single_score,7
6465,2124,1,single_score,8
6466,2124,9,single_score,8
6467,2124,3,single_score,8
6468,2125,1,single_score,8
6469,2125,9,single_score,8
6470,2125,3,single_score,8
6471,2126,1,single_score,7
6472,2126,9,single_score,7
6473,2126,3,single_score,7
6474,2127,1,single_score,9
6475,2127,9,single_score,9
6476,2127,3,single_score,9
6477,2128,1,single_score,8
6478,2128,2,single_score,8
6479,2128,3,single_score,8
6480,2129,1,single_score,8
6481,2129,2,single_score,8
6482,2129,3,single_score,8
6483,2130,1,single_score,9
6484,2130,2,single_score,9
6485,2130,3,single_score,9
6486,2131,1,single_score,8
6487,2131,2,single_score,9
6488,2131,3,single_score,9
6489,2132,1,single_score,10
6490,2132,2,single_score,9
6491,2132,3,single_score,10
6492,2133,1,single_score,9
6493,2133,2,single_score,9
6494,2133,9,single_score,9
6495,2133,3,single_score,9
6496,2134,1,single_score,8
6497,2134,2,single_score,8
6498,2134,9,single_score,8
6499,2134,3,single_score,8
6500,2135,1,single_score,9
6501,2135,2,single_score,8
6502,2135,9,single_score,9
6503,2135,3,single_score,8
6504,2140,1,single_score,9
6505,2140,2,single_score,9
6506,2140,3,single_score,9
6507,2141,1,single_score,9
6508,2141,2,single_score,9
6509,2141,3,single_score,10
6510,2142,1,single_score,10
6511,2142,2,single_score,10
6512,2142,3,single_score,10
6513,2143,1,single_score,10
6514,2143,2,single_score,10
6515,2143,3,single_score,10
6516,2144,1,single_score,10
6517,2144,2,single_score,10
6518,2144,5,single_score,10
6519,2144,3,single_score,10
6520,2145,1,single_score,10
6521,2145,2,single_score,10
6522,2145,5,single_score,10
6523,2145,3,single_score,10
6524,2146,1,single_score,10
6525,2146,2,single_score,10
6526,2146,5,single_score,10
6527,2146,3,single_score,10
6528,2147,1,single_score,10
6529,2147,2,single_score,10
6530,2147,5,single_score,10
6531,2147,3,single_score,10
6532,2148,1,single_score,10
6533,2148,2,single_score,10
6534,2148,22,single_score,9
6535,2148,3,single_score,10
6536,2149,1,single_score,10
6537,2149,2,single_score,10
6538,2149,22,single_score,10
6539,2149,3,single_score,10
6540,2150,1,single_score,8
6541,2150,2,single_score,8
6542,2150,3,single_score,8
6543,2151,1,single_score,6
6544,2151,2,single_score,5
6545,2151,5,single_score,6
6546,2151,3,single_score,5
6547,2152,1,single_score,7
6548,2152,2,single_score,6
6549,2152,5,single_score,7
6550,2152,3,single_score,7
6551,2153,1,single_score,7
6552,2153,2,single_score,6
6553,2153,5,single_score,7
6554,2153,3,single_score,6
6555,2154,1,single_score,7
6556,2154,2,single_score,6
6557,2154,3,single_score,6
6558,2155,1,single_score,8
6559,2155,2,single_score,8
6560,2155,3,single_score,8
6561,2156,1,single_score,7
6562,2156,2,single_score,7
6563,2156,3,single_score,7
6564,2157,1,single_score,7
6565,2157,2,single_score,7
6566,2157,3,single_score,7
6567,2158,1,single_score,9
6568,2158,2,single_score,9
6569,2158,3,single_score,10
6570,2159,1,single_score,5
6571,2159,5,single_score,5
6572,2159,3,single_score,5
6573,2160,1,single_score,7
6574,2160,2,single_score,6
6575,2160,3,single_score,7
6576,2161,1,single_score,5
6577,2161,2,single_score,4
6578,2161,3,single_score,4
6579,2162,1,single_score,8
6580,2162,2,single_score,8
6581,2162,3,single_score,8
6582,2163,1,single_score,6
6583,2163,2,single_score,6
6584,2163,5,single_score,6
6585,2163,3,single_score,6
6586,2164,1,single_score,6
6587,2164,2,single_score,7
6588,2164,5,single_score,6
6589,2164,3,single_score,7
6590,2165,1,single_score,8
6591,2165,2,single_score,7
6592,2165,5,single_score,8
6593,2165,3,single_score,8
6594,2166,1,single_score,8
6595,2166,2,single_score,7
6596,2166,5,single_score,7
6597,2166,3,single_score,8
6598,2167,1,single_score,9
6599,2167,2,single_score,9
6600,2167,3,single_score,9
6601,2168,1,single_score,9
6602,2168,2,single_score,8
6603,2168,3,single_score,9
6604,2169,1,single_score,9
6605,2169,2,single_score,9
6606,2169,3,single_score,9
6607,2170,1,single_score,8
6608,2170,9,single_score,8
6609,2170,3,single_score,8
6610,2171,1,single_score,10
6611,2171,9,single_score,10
6612,2171,3,single_score,9
6613,2172,1,single_score,8
6614,2172,9,single_score,9
6615,2172,3,single_score,9
6616,2173,1,single_score,9
6617,2173,2,single_score,9
6618,2173,3,single_score,9
6619,2174,1,single_score,8
6620,2174,2,single_score,7
6621,2174,3,single_score,7
6622,2175,1,single_score,9
6623,2175,2,single_score,8
6624,2175,3,single_score,9
6625,2176,1,single_score,9
6626,2176,2,single_score,9
6627,2176,3,single_score,9
6628,2177,1,single_score,10
6629,2177,2,single_score,9
6630,2177,3,single_score,10
6631,2178,1,single_score,9
6632,2178,2,single_score,9
6633,2178,3,single_score,9
6634,2179,1,single_score,10
6635,2179,2,single_score,10
6636,2179,3,single_score,10
6637,2180,1,single_score,9
6638,2180,2,single_score,9
6639,2180,3,single_score,9
6640,2181,1,single_score,8
6641,2181,2,single_score,8
6642,2181,9,single_score,8
6643,2181,3,single_score,8
6644,2182,1,single_score,10
6645,2182,2,single_score,10
6646,2182,9,single_score,10
6647,2182,3,single_score,10
6648,2183,1,single_score,9
6649,2183,2,single_score,9
6650,2183,9,single_score,9
6651,2183,3,single_score,9
6652,2184,1,single_score,10
6653,2184,2,single_score,9
6654,2184,9,single_score,10
6655,2184,3,single_score,9
6656,2186,1,single_score,9
6657,2186,2,single_score,9
6658,2186,23,single_score,9
6659,2186,9,single_score,9
6660,2186,3,single_score,9
6661,2187,1,single_score,10
6662,2187,2,single_score,10
6663,2187,3,single_score,10
6664,2188,1,single_score,10
6665,2188,2,single_score,10
6666,2188,3,single_score,10
6667,2189,1,single_score,10
6668,2189,2,single_score,10
6669,2189,3,single_score,10
6670,2190,1,single_score,10
6671,2190,2,single_score,10
6672,2190,5,single_score,10
6673,2190,3,single_score,10
6674,2191,1,single_score,10
6675,2191,2,single_score,10
6676,2191,5,single_score,10
6677,2191,3,single_score,10
6678,2192,1,single_score,8
6679,2192,2,single_score,9
6680,2192,3,single_score,8
6681,2193,1,single_score,9
6682,2193,2,single_score,9
6683,2193,3,single_score,9
6684,2194,1,single_score,10
6685,2194,2,single_score,10
6686,2194,3,single_score,10
6687,2195,1,single_score,8
6688,2195,2,single_score,8
6689,2195,3,single_score,8
6690,2196,1,single_score,6
6691,2196,2,single_score,6
6692,2196,5,single_score,6
6693,2196,3,single_score,6
6694,2197,1,single_score,6
6695,2197,2,single_score,6
6696,2197,5,single_score,6
6697,2197,3,single_score,6
6698,2198,1,single_score,9
6699,2198,2,single_score,8
6700,2198,5,single_score,8
6701,2198,3,single_score,8
6702,2199,1,single_score,6
6703,2199,2,single_score,6
6704,2199,5,single_score,6
6705,2199,3,single_score,6
6706,2200,1,single_score,8
6707,2200,2,single_score,8
6708,2200,3,single_score,7
6709,2201,1,single_score,6
6710,2201,2,single_score,6
6711,2201,3,single_score,7
6712,2202,1,single_score,8
6713,2202,2,single_score,8
6714,2202,3,single_score,8
6715,2203,1,single_score,8
6716,2203,5,single_score,7
6717,2203,3,single_score,8
6718,2204,1,single_score,5
6719,2204,5,single_score,4
6720,2204,3,single_score,4
6721,2205,1,single_score,7
6722,2205,5,single_score,7
6723,2205,3,single_score,7
6724,2206,1,single_score,7
6725,2206,5,single_score,7
6726,2206,3,single_score,7
6727,2207,1,single_score,6
6728,2207,2,single_score,6
6729,2207,3,single_score,7
6730,2208,1,single_score,7
6731,2208,2,single_score,6
6732,2208,3,single_score,6
6733,2209,1,single_score,7
6734,2209,2,single_score,6
6735,2209,3,single_score,7
6736,2210,1,single_score,5
6737,2210,2,single_score,5
6738,2210,3,single_score,5
6739,2211,1,single_score,7
6740,2211,2,single_score,6
6741,2211,3,single_score,7
6742,2212,1,single_score,8
6743,2212,2,single_score,8
6744,2212,5,single_score,8
6745,2212,3,single_score,8
6746,2213,1,single_score,7
6747,2213,2,single_score,7
6748,2213,5,single_score,7
6749,2213,3,single_score,8
6750,2214,1,single_score,7
6751,2214,2,single_score,8
6752,2214,5,single_score,7
6753,2214,3,single_score,7
6754,2215,1,single_score,6
6755,2215,2,single_score,6
6756,2215,5,single_score,6
6757,2215,3,single_score,6
6758,2216,1,single_score,7
6759,2216,2,single_score,6
6760,2216,5,single_score,6
6761,2216,3,single_score,6
6762,2217,1,single_score,9
6763,2217,2,single_score,9
6764,2217,3,single_score,9
6765,2218,1,single_score,9
6766,2218,2,single_score,9
6767,2218,3,single_score,9
6768,2219,1,single_score,8
6769,2219,2,single_score,9
6770,2219,3,single_score,8
6771,2220,1,single_score,7
6772,2220,9,single_score,8
6773,2220,3,single_score,7
6774,2221,1,single_score,6
6775,2221,2,single_score,6
6776,2221,3,single_score,6
6777,2222,1,single_score,10
6778,2222,2,single_score,10
6779,2222,3,single_score,10
6780,2223,1,single_score,7
6781,2223,2,single_score,7
6782,2223,3,single_score,7
6783,2224,1,single_score,8
6784,2224,2,single_score,7
6785,2224,3,single_score,8
6786,2225,1,single_score,9
6787,2225,2,single_score,9
6788,2225,3,single_score,10
6789,2226,1,single_score,9
6790,2226,2,single_score,9
6791,2226,9,single_score,9
6792,2226,3,single_score,9
6793,2227,1,single_score,8
6794,2227,2,single_score,9
6795,2227,9,single_score,8
6796,2227,3,single_score,9
6797,2228,1,single_score,10
6798,2228,2,single_score,10
6799,2228,9,single_score,10
6800,2228,3,single_score,10
6801,2229,1,single_score,9
6802,2229,2,single_score,9
6803,2229,9,single_score,9
6804,2229,3,single_score,9
6805,2230,1,single_score,9
6806,2230,2,single_score,8
6807,2230,23,single_score,8
6808,2230,9,single_score,8
6809,2230,3,single_score,9
6810,2231,1,single_score,9
6811,2231,2,single_score,9
6812,2231,23,single_score,9
6813,2231,9,single_score,9
6814,2231,3,single_score,10
6815,2232,1,single_score,7
6816,2232,2,single_score,7
6817,2232,23,single_score,8
6818,2232,9,single_score,7
6819,2232,3,single_score,7
6820,2237,1,single_score,10
6821,2237,2,single_score,10
6822,2237,3,single_score,10
6823,2238,1,single_score,10
6824,2238,2,single_score,10
6825,2238,3,single_score,10
6826,2239,1,single_score,10
6827,2239,2,single_score,10
6828,2239,3,single_score,10
6829,2241,1,single_score,7
6830,2241,2,single_score,8
6831,2241,5,single_score,9
6832,2241,3,single_score,8
6833,2242,1,single_score,8
6834,2242,2,single_score,9
6835,2242,5,single_score,8
6836,2242,3,single_score,8
6837,2243,1,single_score,8
6838,2243,2,single_score,7
6839,2243,5,single_score,8
6840,2243,3,single_score,8
6841,2244,1,single_score,6
6842,2244,2,single_score,7
6843,2244,5,single_score,7
6844,2244,3,single_score,6
6845,2245,1,single_score,8
6846,2245,2,single_score,8
6847,2245,3,single_score,9
6848,2246,1,single_score,8
6849,2246,2,single_score,7
6850,2246,3,single_score,8
6851,2247,1,single_score,5
6852,2247,5,single_score,5
6853,2247,3,single_score,5
6854,2248,1,single_score,8
6855,2248,5,single_score,8
6856,2248,3,single_score,7
6857,2249,1,single_score,7
6858,2249,5,single_score,7
6859,2249,3,single_score,8
6860,2250,1,single_score,4
6861,2250,5,single_score,4
6862,2250,3,single_score,4
6863,2251,1,single_score,8
6864,2251,2,single_score,8
6865,2251,3,single_score,8
6866,2252,1,single_score,7
6867,2252,2,single_score,6
6868,2252,3,single_score,7
6869,2253,1,single_score,7
6870,2253,2,single_score,7
6871,2253,3,single_score,7
6872,2254,1,single_score,7
6873,2254,2,single_score,7
6874,2254,3,single_score,7
6875,2255,1,single_score,6
6876,2255,2,single_score,7
6877,2255,5,single_score,6
6878,2255,3,single_score,7
6879,2256,1,single_score,6
6880,2256,2,single_score,5
6881,2256,5,single_score,6
6882,2256,3,single_score,6
6883,2257,1,single_score,6
6884,2257,2,single_score,6
6885,2257,5,single_score,5
6886,2257,3,single_score,6
6887,2258,1,single_score,9
6888,2258,2,single_score,8
6889,2258,3,single_score,8
6890,2259,1,single_score,9
6891,2259,2,single_score,9
6892,2259,3,single_score,9
6893,2260,1,single_score,6
6894,2260,2,single_score,6
6895,2260,3,single_score,6
6896,2261,1,single_score,9
6897,2261,9,single_score,9
6898,2261,3,single_score,8
6899,2262,1,single_score,9
6900,2262,9,single_score,9
6901,2262,3,single_score,9
6902,2263,1,single_score,6
6903,2263,9,single_score,6
6904,2263,3,single_score,6
6905,2264,1,single_score,7
6906,2264,9,single_score,7
6907,2264,3,single_score,7
6908,2265,1,single_score,9
6909,2265,2,single_score,9
6910,2265,3,single_score,9
6911,2266,1,single_score,9
6912,2266,2,single_score,8
6913,2266,3,single_score,9
6914,2267,1,single_score,8
6915,2267,2,single_score,8
6916,2267,3,single_score,8
6917,2268,1,single_score,10
6918,2268,2,single_score,10
6919,2268,3,single_score,10
6920,2269,1,single_score,10
6921,2269,2,single_score,9
6922,2269,3,single_score,10
6923,2270,1,single_score,9
6924,2270,2,single_score,9
6925,2270,3,single_score,9
6926,2271,1,single_score,9
6927,2271,2,single_score,9
6928,2271,3,single_score,10
6929,2272,1,single_score,9
6930,2272,2,single_score,9
6931,2272,9,single_score,10
6932,2272,3,single_score,10
6933,2273,1,single_score,8
6934,2273,2,single_score,8
6935,2273,9,single_score,8
6936,2273,3,single_score,9
6937,2274,1,single_score,9
6938,2274,2,single_score,8
6939,2274,23,single_score,9
6940,2274,9,single_score,8
6941,2274,3,single_score,9
6942,2275,1,single_score,10
6943,2275,2,single_score,10
6944,2275,23,single_score,10
6945,2275,9,single_score,10
6946,2275,3,single_score,10
6947,2276,1,single_score,9
6948,2276,2,single_score,9
6949,2276,23,single_score,10
6950,2276,9,single_score,9
6951,2276,3,single_score,9
6952,2277,1,single_score,10
6953,2277,2,single_score,10
6954,2277,3,single_score,10
6955,2281,1,single_score,9
6956,2281,2,single_score,9
6957,2281,3,single_score,9
6958,2282,1,single_score,7
6959,2282,2,single_score,7
6960,2282,5,single_score,7
6961,2282,3,single_score,7
6962,2283,1,single_score,8
6963,2283,2,single_score,8
6964,2283,5,single_score,9
6965,2283,3,single_score,9
6966,2284,1,single_score,8
6967,2284,2,single_score,7
6968,2284,5,single_score,8
6969,2284,3,single_score,9
6970,2285,1,single_score,7
6971,2285,2,single_score,7
6972,2285,3,single_score,7
6973,2286,1,single_score,8
6974,2286,2,single_score,7
6975,2286,3,single_score,7
6976,2287,1,single_score,7
6977,2287,2,single_score,8
6978,2287,3,single_score,8
6979,2288,1,single_score,7
6980,2288,2,single_score,7
6981,2288,3,single_score,7
6982,2289,1,single_score,8
6983,2289,5,single_score,8
6984,2289,3,single_score,8
6985,2290,1,single_score,5
6986,2290,5,single_score,5
6987,2290,3,single_score,5
6988,2291,1,single_score,8
6989,2291,5,single_score,7
6990,2291,3,single_score,7
6991,2292,1,single_score,8
6992,2292,5,single_score,8
6993,2292,3,single_score,8
6994,2293,1,single_score,7
6995,2293,2,single_score,6
6996,2293,3,single_score,7
6997,2294,1,single_score,8
6998,2294,2,single_score,7
6999,2294,3,single_score,7
7000,2295,1,single_score,7
7001,2295,2,single_score,6
7002,2295,3,single_score,7
7003,2296,1,single_score,7
7004,2296,2,single_score,7
7005,2296,3,single_score,7
7006,2297,1,single_score,7
7007,2297,2,single_score,7
7008,2297,5,single_score,8
7009,2297,3,single_score,7
7010,2298,1,single_score,6
7011,2298,2,single_score,7
7012,2298,5,single_score,6
7013,2298,3,single_score,6
7014,2299,1,single_score,8
7015,2299,2,single_score,7
7016,2299,5,single_score,8
7017,2299,3,single_score,7
7018,2300,1,single_score,8
7019,2300,2,single_score,8
7020,2300,3,single_score,8
7021,2303,1,single_score,7
7022,2303,2,single_score,7
7023,2303,3,single_score,6
7024,2304,1,single_score,8
7025,2304,9,single_score,8
7026,2304,3,single_score,8
7027,2305,1,single_score,8
7028,2305,9,single_score,8
7029,2305,3,single_score,9
7030,2306,1,single_score,9
7031,2306,9,single_score,9
7032,2306,3,single_score,9
7033,2307,1,single_score,8
7034,2307,9,single_score,8
7035,2307,3,single_score,8
7036,2308,1,single_score,9
7037,2308,2,single_score,8
7038,2308,3,single_score,9
7039,2309,1,single_score,7
7040,2309,2,single_score,7
7041,2309,3,single_score,7
7042,2310,1,single_score,8
7043,2310,2,single_score,8
7044,2310,3,single_score,8
7045,2311,1,single_score,7
7046,2311,2,single_score,7
7047,2311,3,single_score,8
7048,2312,1,single_score,10
7049,2312,2,single_score,9
7050,2312,3,single_score,10
7051,2313,1,single_score,10
7052,2313,2,single_score,10
7053,2313,3,single_score,10
7054,2314,1,single_score,10
7055,2314,2,single_score,9
7056,2314,3,single_score,10
7057,2315,1,single_score,10
7058,2315,2,single_score,10
7059,2315,3,single_score,10
7060,2316,1,single_score,10
7061,2316,2,single_score,8
7062,2316,9,single_score,10
7063,2316,3,single_score,10
7064,2317,1,single_score,9
7065,2317,2,single_score,7
7066,2317,9,single_score,8
7067,2317,3,single_score,8
7068,2318,1,single_score,9
7069,2318,2,single_score,9
7070,2318,9,single_score,10
7071,2318,3,single_score,10
7072,2319,1,single_score,8
7073,2319,2,single_score,9
7074,2319,23,single_score,10
7075,2319,9,single_score,8
7076,2319,3,single_score,9
7077,2320,1,single_score,8
7078,2320,2,single_score,8
7079,2320,23,single_score,9
7080,2320,9,single_score,8
7081,2320,3,single_score,8
7082,2321,1,single_score,9
7083,2321,2,single_score,8
7084,2321,23,single_score,9
7085,2321,9,single_score,8
7086,2321,3,single_score,9
7087,2323,1,single_score,10
7088,2323,2,single_score,10
7089,2323,3,single_score,10
7090,2324,1,single_score,10
7091,2324,2,single_score,10
7092,2324,3,single_score,10
7093,2325,1,single_score,9
7094,2325,2,single_score,9
7095,2325,3,single_score,9
